Source,Target,Weight
7760,13966,3
7760,14148,8
7760,15644,7
7760,15973,4
7760,22403,3
7760,21614,4
7761,11820,1
7761,7880,8
7761,18969,7
7761,21832,4
7761,20584,2
7761,21817,4
7761,9688,10
7761,16389,2
7761,13302,9
7761,21550,12
7761,8724,3
7761,17933,4
7763,11590,3
7763,8388,1
7763,18071,3
7763,20477,4
7763,19798,4
7767,19862,2
7767,18819,7
7767,17428,4
7767,17340,6
7767,17056,11
7767,9554,1
7767,15878,3
7767,8486,1
7767,8335,6
7767,20013,3
7767,12810,2
7767,11585,3
7767,10129,9
7767,16336,3
7767,14350,3
7767,21607,3
7767,8893,8
7767,17437,1
7767,10060,4
7767,7822,8
7767,10995,10
7767,21907,3
7767,12783,6
7767,16226,10
7767,10258,3
7767,15523,9
7767,11719,2
7767,14633,5
7767,15405,3
7767,8045,4
7767,8271,6
7767,17671,4
7767,9804,2
7767,16805,4
7767,8348,6
7767,18355,2
7767,19653,4
7767,16141,3
7767,15928,10
7767,9363,6
7767,8351,7
7768,9197,3
7768,16223,4
7768,18196,11
7768,14650,7
7771,8791,3
7776,17819,5
7776,16510,2
7776,8158,3
7776,12536,3
7776,16211,5
7776,17396,5
7776,21712,6
7776,12381,2
7776,20848,2
7776,12507,6
7776,15606,4
7776,19937,3
7776,11003,1
7776,13245,6
7776,14947,5
7776,16368,7
7776,12463,4
7776,7979,5
7776,8388,4
7778,13950,3
7778,8026,6
7778,8580,4
7778,20415,6
7778,11514,7
7778,13626,5
7778,14650,6
7787,15218,5
7787,21900,3
7788,11003,9
7788,12953,3
7788,16173,5
7790,12281,5
7790,17381,2
7790,16809,4
7790,13403,5
7798,19614,1
7800,8325,1
7800,19525,8
7800,19964,5
7800,9034,8
7800,11329,6
7800,9641,8
7800,16733,5
7800,20162,5
7800,7919,11
7800,11137,3
7800,18167,7
7800,14090,1
7800,11256,1
7800,11850,2
7800,12774,4
7800,13140,9
7800,10600,1
7800,8795,10
7802,12308,3
7802,11710,2
7802,14795,3
7802,14168,2
7802,14668,2
7802,10117,3
7802,20542,4
7802,20095,2
7802,14650,3
7802,18155,2
7804,9304,1
7804,16643,3
7804,17991,3
7804,19548,2
7804,13557,2
7804,11729,3
7804,14722,1
7806,17434,3
7806,8917,4
7806,13333,4
7806,19877,4
7806,17056,2
7806,20708,7
7806,15038,1
7806,13735,5
7806,14861,1
7806,20259,8
7809,11595,3
7809,9770,3
7809,22309,2
7809,11497,3
7809,14805,3
7810,17487,6
7812,11424,4
7812,10843,4
7812,15696,1
7812,15107,3
7812,16072,6
7812,13537,5
7812,10072,4
7812,13134,7
7812,16594,5
7812,17994,3
7812,20826,4
7812,16572,4
7812,16337,5
7812,9531,5
7812,21610,5
7812,21144,2
7812,14862,3
7812,10761,6
7812,8514,1
7812,17194,5
7812,20314,3
7812,19091,3
7812,20510,5
7812,19133,4
7812,17079,4
7813,13645,3
7813,9706,2
7813,16203,4
7813,16128,3
7813,20624,4
7813,21631,4
7813,12872,4
7813,9263,4
7816,21226,6
7816,19783,3
7816,10043,9
7816,10500,4
7816,21860,6
7816,9368,3
7816,9816,5
7816,12587,8
7816,9255,3
7816,20499,7
7816,21803,5
7816,10510,3
7816,18561,4
7816,15208,4
7818,10857,3
7822,22237,6
7822,16427,3
7822,10596,3
7822,13866,7
7822,18819,5
7822,21012,10
7822,14633,7
7822,13175,9
7822,7860,7
7822,19003,8
7822,13178,3
7822,15947,3
7822,19481,3
7822,16436,5
7822,9843,6
7822,17308,5
7822,16336,2
7822,17340,4
7822,17439,2
7822,14350,3
7822,8045,3
7822,21498,4
7822,15878,5
7822,17495,7
7822,19982,7
7822,8271,7
7822,12783,6
7822,21907,3
7822,22100,3
7822,10258,3
7822,8347,2
7822,11897,4
7822,21491,7
7822,17671,4
7822,22110,3
7822,22414,4
7822,15619,2
7822,10995,7
7822,9363,7
7822,9554,2
7822,14823,1
7822,17056,3
7822,20200,2
7822,16901,2
7822,16001,3
7822,17684,5
7822,11849,2
7822,8335,7
7822,11585,4
7822,10299,2
7822,10129,9
7822,8486,3
7822,9394,3
7822,8893,7
7822,17437,3
7822,20811,3
7822,18338,7
7822,15928,8
7822,10814,1
7822,9652,2
7822,14585,4
7822,14322,6
7822,16226,7
7822,12116,6
7822,15127,4
7822,11719,4
7822,19891,3
7822,21542,8
7822,13499,2
7822,18355,4
7822,9209,3
7822,19539,2
7822,15475,2
7822,21206,2
7822,10479,4
7822,20337,3
7822,8351,4
7823,15166,2
7823,10904,1
7823,20617,2
7826,16414,6
7826,8392,4
7830,13771,14
7830,11761,2
7830,14734,3
7830,22366,5
7830,21129,3
7830,20766,11
7834,11485,3
7834,17202,2
7834,13261,3
7834,16975,2
7834,20281,3
7834,21952,4
7834,19558,1
7836,20415,2
7838,17457,2
7840,8953,4
7840,14472,3
7840,22089,2
7841,9370,3
7841,12502,1
7841,8133,8
7841,9683,6
7841,20842,9
7842,8119,4
7842,18612,3
7844,20723,7
7844,9068,6
7844,11003,3
7844,10495,6
7844,18091,8
7845,15686,2
7845,14125,2
7845,11693,2
7845,18433,2
7845,17264,1
7845,20710,7
7845,19597,3
7846,14599,3
7846,21173,2
7846,16809,4
7854,15371,2
7854,15839,4
7854,19341,7
7854,13567,3
7854,17586,1
7854,16702,2
7854,15523,3
7854,12449,4
7854,19699,2
7854,15351,2
7854,12198,3
7856,20616,3
7856,13047,2
7858,9329,4
7858,11879,1
7860,16427,3
7860,19862,3
7860,11397,3
7860,13866,6
7860,18819,7
7860,17340,1
7860,8292,1
7860,9678,2
7860,18422,2
7860,10258,2
7860,9554,3
7860,17684,2
7860,17214,2
7860,16639,1
7860,9164,7
7860,11585,4
7860,9843,4
7860,20745,6
7860,9562,3
7860,8893,8
7860,17437,5
7860,14350,3
7860,8351,7
7860,10995,4
7860,17495,5
7860,21491,6
7860,12783,5
7860,9222,6
7860,22100,3
7860,17056,3
7860,11719,5
7860,8045,3
7860,19891,2
7860,21542,4
7860,19942,5
7860,17671,4
7860,22110,4
7860,18355,5
7860,16001,3
7860,19653,2
7860,22024,2
7860,15878,5
7860,9363,3
7860,20337,3
7860,18181,3
7864,17967,2
7864,19192,3
7864,15454,2
7865,17892,5
7867,13645,3
7867,17202,1
7867,17639,2
7867,8985,2
7867,13776,4
7867,18090,2
7867,11324,1
7867,17069,4
7867,14264,5
7867,17121,4
7867,12965,3
7867,8204,2
7867,12300,5
7867,11408,3
7867,22435,2
7867,11036,3
7867,8910,2
7867,13053,4
7867,11507,2
7867,14628,3
7867,16277,4
7867,21631,4
7867,14591,2
7867,12593,4
7867,18992,2
7867,17065,4
7867,17740,3
7867,16972,2
7867,10978,3
7867,16779,2
7867,11102,3
7867,8434,3
7867,15957,3
7867,20488,2
7868,9628,6
7870,13481,2
7870,12250,4
7870,20792,2
7870,14772,3
7870,16101,1
7870,18097,3
7870,20752,5
7870,20091,5
7875,8771,1
7875,8241,3
7879,10594,3
7879,21175,7
7879,19113,6
7879,16251,8
7879,18661,5
7879,11530,5
7879,16727,1
7879,15436,6
7879,10759,3
7879,18122,4
7879,21335,2
7879,18928,5
7879,16437,7
7879,7934,5
7879,16910,6
7879,14782,5
7879,18379,5
7879,9071,5
7879,8126,3
7879,9501,5
7879,12597,5
7880,8325,2
7880,11536,9
7880,11451,12
7880,18342,4
7880,22001,5
7880,17476,8
7880,11494,2
7880,18115,10
7880,12453,8
7880,16864,7
7880,17126,8
7880,17744,8
7880,18343,2
7880,8279,7
7880,19264,2
7880,16246,3
7880,15771,2
7882,11568,2
7882,19341,2
7882,17586,1
7882,9805,2
7882,18660,1
7882,21297,1
7882,19699,3
7882,15351,1
7882,15451,2
7882,18711,2
7882,16819,2
7882,12449,2
7884,16907,1
7884,20025,4
7884,20617,2
7884,14073,3
7884,20730,4
7886,16726,3
7886,9834,2
7886,16214,5
7888,11003,3
7891,21185,3
7891,21489,4
7892,18656,2
7892,18636,2
7892,17438,3
7892,17994,1
7892,20180,6
7892,8270,2
7892,21373,3
7892,10076,4
7892,21272,3
7892,12640,3
7892,8843,1
7892,18905,6
7892,22450,2
7894,11544,6
7894,16668,4
7894,10828,6
7894,15632,7
7895,16571,4
7895,16469,3
7896,19385,1
7896,13917,4
7896,17056,1
7896,11849,1
7896,11161,2
7896,19379,3
7896,9554,2
7896,21672,3
7897,10442,1
7897,9433,1
7897,13017,2
7897,13218,6
7897,13665,5
7897,13712,5
7897,15394,3
7897,19376,4
7897,22136,6
7901,11536,4
7903,12853,3
7910,12181,3
7913,10904,1
7914,11480,1
7914,9330,3
7914,18976,4
7914,22317,1
7914,17620,2
7914,11560,3
7914,20027,2
7914,20521,2
7914,19602,1
7914,22026,4
7915,11581,3
7917,11424,3
7917,10843,3
7917,18006,1
7917,8478,1
7917,11423,1
7917,13134,5
7917,13960,4
7917,16594,4
7917,18052,1
7917,19091,2
7917,13537,4
7917,10761,4
7917,17079,1
7917,8729,1
7917,20997,5
7917,21610,4
7917,10072,3
7917,17994,2
7917,9531,4
7917,20826,4
7917,20510,5
7917,17507,1
7917,14862,3
7917,17194,6
7917,16337,3
7917,19567,1
7917,12252,2
7917,18905,1
7917,16197,1
7917,21144,3
7917,19133,3
7919,11676,3
7919,18638,7
7919,9813,11
7919,19964,3
7919,19127,6
7919,19621,1
7919,12774,3
7919,20162,6
7919,19268,7
7919,21274,6
7919,22396,4
7919,14703,9
7919,8665,1
7919,20516,3
7919,11850,1
7919,11473,3
7919,17591,5
7919,8062,12
7919,7978,3
7919,9996,6
7919,11137,1
7919,18539,3
7919,19525,6
7919,21324,2
7919,21681,5
7919,18235,9
7919,16103,2
7919,21236,9
7919,9034,8
7919,16105,1
7919,11329,6
7919,13922,5
7919,13140,4
7919,9641,7
7919,14236,1
7919,18869,7
7919,20168,6
7919,13408,1
7919,11248,6
7919,12025,3
7919,14016,2
7919,12745,3
7919,9567,2
7919,20037,7
7919,18167,8
7919,10600,1
7919,20889,3
7919,13074,3
7919,18624,2
7919,15416,7
7919,21087,5
7919,8795,6
7922,19640,4
7922,13138,4
7922,22130,6
7931,16972,2
7931,11009,3
7934,10594,5
7934,16437,9
7934,9071,9
7934,16910,7
7934,14782,8
7934,18661,9
7934,8126,8
7934,21335,3
7934,14151,3
7935,14125,3
7936,11940,7
7936,13370,6
7936,14291,2
7936,21361,4
7936,20941,1
7936,10020,2
7936,18759,4
7936,17921,3
7936,20321,2
7936,17144,8
7936,17098,2
7936,16548,1
7937,11544,4
7937,11911,4
7937,10828,5
7937,17228,3
7937,17147,6
7937,20248,4
7937,16210,5
7937,16015,4
7937,8151,5
7937,11992,5
7937,12874,5
7938,20589,4
7938,9264,3
7938,11999,3
7940,16362,1
7940,10970,5
7940,10482,2
7940,19877,4
7940,17056,3
7940,20921,6
7940,11719,2
7940,17864,7
7944,16666,3
7944,10697,1
7944,11988,2
7944,11102,1
7944,13508,1
7944,18090,1
7944,12593,1
7944,14391,2
7948,8348,2
7948,12286,3
7948,14668,3
7948,14168,2
7948,14650,4
7948,15629,2
7948,16716,3
7948,17110,4
7948,14107,2
7948,17328,2
7948,19011,4
7948,11511,3
7948,18198,2
7948,19906,2
7948,18155,2
7948,20009,3
7948,20442,3
7948,20742,2
7949,17944,4
7949,10919,2
7949,11905,1
7949,11355,2
7950,14320,4
7950,10130,4
7950,13034,4
7950,11945,3
7950,15895,6
7950,8648,6
7950,19373,5
7950,10740,6
7952,19317,5
7952,16550,1
7952,20599,2
7952,9116,1
7952,11739,3
7952,11003,2
7952,21702,4
7954,15634,3
7954,15322,3
7956,10176,5
7956,20310,2
7956,16349,3
7956,11114,7
7956,19657,6
7957,16759,5
7957,18640,8
7972,8288,2
7972,21497,2
7972,14241,3
7972,17411,2
7972,14111,4
7972,15735,2
7972,20510,2
7973,13001,1
7973,8178,5
7974,16469,6
7974,21489,7
7974,19456,4
7974,13635,1
7974,15220,1
7974,8518,1
7976,11566,8
7977,11035,1
7977,11903,2
7977,22147,1
7977,21207,1
7977,8492,1
7978,9813,4
7978,21324,2
7978,21274,5
7978,21681,7
7978,19964,3
7978,18235,5
7978,16105,4
7978,19621,2
7978,14703,4
7978,20168,5
7978,13408,2
7978,11248,1
7978,12025,5
7978,12745,6
7978,20516,5
7978,9567,4
7978,20037,5
7978,18167,5
7978,20889,4
7978,9996,5
7978,11850,1
7978,11473,5
7978,17591,3
7978,13074,7
7978,8062,2
7978,18638,3
7978,13140,3
7978,19127,3
7978,18539,5
7978,18624,5
7978,21087,5
7978,8795,4
7979,19935,7
7979,9156,6
7979,9580,9
7979,11986,7
7979,12463,7
7979,10069,4
7979,16106,11
7979,20848,9
7979,15714,3
7979,8106,5
7979,8568,2
7979,18574,3
7979,15606,5
7979,19798,9
7979,12692,1
7979,21712,5
7979,21046,2
7979,20677,4
7979,7981,6
7979,15341,4
7979,22162,3
7979,10275,2
7979,21922,3
7980,17293,3
7981,12075,7
7981,16368,6
7981,12361,10
7981,18601,4
7981,19824,4
7981,18600,2
7981,20164,6
7981,15183,4
7981,21950,3
7981,16184,8
7981,20637,2
7982,20845,2
7982,20420,3
7982,22105,1
7983,11970,4
7983,9019,6
7983,13645,2
7983,17639,1
7983,14264,4
7983,12056,5
7983,20837,1
7983,21555,10
7983,10562,2
7983,19702,8
7983,22173,10
7983,17121,4
7983,12965,2
7983,12300,2
7983,8413,1
7983,13776,2
7983,10860,6
7983,16608,4
7983,13368,4
7983,15978,7
7983,18393,5
7983,20299,4
7983,9263,1
7983,12872,1
7983,11387,4
7983,12593,2
7983,16972,1
7983,19368,3
7983,20785,5
7983,15021,1
7983,11318,6
7983,10604,4
7983,20876,1
7983,12420,3
7983,8985,6
7983,17516,6
7983,16203,2
7983,11842,4
7983,11143,3
7983,16975,5
7983,9119,3
7983,8687,1
7983,12444,1
7983,11507,1
7983,10978,1
7983,16124,3
7983,16128,1
7983,15920,3
7983,21631,4
7983,12457,2
7983,21438,4
7983,21771,7
7983,11833,5
7983,9144,8
7983,16015,1
7983,10648,5
7983,11102,1
7983,14252,4
7983,10932,1
7985,11456,6
7990,10258,3
7990,14780,3
7990,21206,1
7990,12783,2
7990,15523,3
7990,17214,2
7990,15878,3
7990,15928,4
7992,15686,2
7992,17127,2
7992,18433,3
7992,14125,2
7992,13314,1
7992,13625,2
7992,12820,3
7992,17475,2
7999,8257,4
7999,17419,9
8009,16285,2
8009,9363,4
8009,18422,2
8009,11164,4
8009,8047,2
8009,16129,3
8013,12076,3
8013,9180,8
8013,22417,5
8013,18107,3
8013,9940,7
8018,8663,2
8018,15351,2
8018,19249,2
8018,18009,1
8018,13175,1
8019,14764,1
8019,13540,3
8019,11791,3
8019,12942,2
8019,18707,1
8020,18058,3
8020,18322,6
8022,16017,2
8022,9018,4
8026,12308,5
8026,19911,2
8026,9713,7
8026,11758,2
8026,10116,1
8026,10986,4
8026,14268,2
8026,11024,3
8026,13267,5
8026,17685,5
8026,14650,4
8026,19578,3
8026,19579,2
8026,20581,2
8026,20498,6
8026,8764,4
8026,9777,1
8026,22140,3
8026,9563,3
8026,21030,2
8026,15641,3
8026,22187,3
8026,9523,9
8026,19529,4
8026,20851,3
8026,8580,3
8026,12261,9
8026,18155,7
8026,11514,6
8026,13280,2
8026,14902,4
8026,19853,3
8026,17574,2
8026,21540,3
8026,18036,4
8026,15002,2
8026,15839,1
8026,21495,3
8026,8348,6
8026,14731,4
8026,21500,3
8026,13626,3
8026,15664,3
8026,20415,10
8026,12763,4
8026,11054,3
8026,22289,3
8026,17559,3
8037,22458,4
8039,21302,1
8039,12330,3
8039,18014,2
8045,16427,3
8045,16938,2
8045,21012,4
8045,17340,4
8045,13175,4
8045,16001,6
8045,11849,4
8045,17214,2
8045,9164,2
8045,8486,2
8045,8335,4
8045,11585,3
8045,9843,5
8045,17308,3
8045,10129,4
8045,9394,5
8045,8893,4
8045,9645,4
8045,10577,2
8045,18338,4
8045,10995,4
8045,19891,2
8045,12783,3
8045,14585,4
8045,14322,5
8045,22100,3
8045,14633,2
8045,19284,3
8045,13866,4
8045,21491,3
8045,21542,4
8045,8351,4
8045,12879,5
8045,12873,4
8045,9209,4
8045,18819,5
8045,15475,4
8045,9363,5
8045,11719,3
8046,13001,2
8046,8178,4
8047,16285,2
8047,17428,5
8047,17953,2
8047,15950,3
8047,17056,2
8047,18338,3
8047,11164,3
8047,9363,4
8047,18061,2
8048,12650,4
8051,15639,1
8051,16971,1
8056,16740,4
8058,18056,2
8058,8868,2
8058,12001,1
8062,9813,11
8062,21324,3
8062,21274,6
8062,21681,5
8062,19964,5
8062,18235,10
8062,16103,2
8062,16105,2
8062,19621,2
8062,19127,6
8062,14703,11
8062,20168,8
8062,13408,2
8062,11248,6
8062,12025,3
8062,12745,2
8062,20516,2
8062,9567,5
8062,20037,9
8062,18167,6
8062,20889,5
8062,9996,7
8062,11850,2
8062,11349,2
8062,11473,3
8062,17591,4
8062,13074,3
8062,18638,7
8062,13140,8
8062,18539,3
8062,18624,1
8062,21087,7
8062,8795,7
8063,9133,4
8064,9195,4
8064,18912,3
8064,10962,7
8064,18155,1
8064,8181,3
8064,18484,4
8064,15043,4
8064,21038,4
8064,13320,8
8064,13322,10
8064,19732,3
8064,12681,2
8064,20415,3
8066,18729,4
8070,21803,3
8070,12579,5
8070,15537,4
8070,10657,6
8070,10500,3
8070,20198,3
8070,15567,3
8070,17248,1
8070,9149,4
8070,15208,4
8070,8675,2
8074,21470,7
8077,16955,3
8077,12897,2
8077,13749,2
8077,20629,7
8077,18547,2
8077,18143,8
8077,12968,10
8077,18792,8
8077,17066,1
8077,12788,2
8077,12177,12
8078,21613,8
8081,9682,3
8081,15004,3
8081,18591,2
8087,8325,5
8087,10320,2
8087,16120,4
8087,8974,2
8087,21817,8
8087,10176,4
8087,17566,1
8087,8724,3
8089,18918,4
8090,16502,2
8091,10027,7
8091,11913,7
8091,21349,3
8091,9279,4
8091,15906,7
8091,16511,9
8091,11200,7
8091,21110,5
8091,21510,5
8091,12625,6
8091,16464,8
8091,15466,2
8091,21923,9
8091,21623,4
8091,9744,8
8091,15645,4
8093,12344,6
8094,16387,9
8094,11047,4
8094,20736,7
8094,21520,9
8094,21076,4
8094,17015,4
8094,15480,4
8094,18228,9
8094,21585,9
8095,8275,2
8095,8975,10
8095,14257,5
8095,12001,6
8095,12555,5
8095,13976,5
8095,16091,6
8095,16106,5
8095,18056,6
8095,18222,3
8095,18325,4
8095,18910,2
8095,19489,5
8095,20178,8
8095,9915,3
8095,20848,9
8098,12210,5
8098,17660,2
8099,17380,3
8099,9156,8
8099,19028,6
8099,11905,6
8099,16990,7
8099,15606,6
8099,14038,7
8099,21083,3
8099,18601,6
8099,12463,6
8099,21046,1
8099,20086,3
8099,21922,7
8099,14705,3
8099,15341,5
8099,20677,4
8099,12130,5
8099,15183,4
8105,19582,2
8106,12075,3
8106,12361,4
8106,15553,4
8106,15606,4
8106,19937,1
8106,17454,2
8106,11110,2
8106,16368,3
8106,18601,5
8106,9152,2
8106,15183,3
8106,17674,2
8112,12749,9
8112,10550,4
8112,15419,7
8119,10306,6
8119,10846,3
8119,14284,5
8119,22192,3
8119,8463,3
8119,12583,4
8119,8249,1
8119,14237,7
8119,10483,3
8119,18386,4
8119,19907,3
8119,14370,9
8119,17698,9
8119,19509,5
8121,11370,7
8121,9554,1
8123,21889,2
8124,17546,7
8124,8808,4
8124,12533,7
8124,12585,3
8124,10487,9
8124,13785,5
8124,13792,4
8124,20772,7
8124,17647,5
8124,15383,5
8124,18895,5
8124,13745,6
8124,14698,5
8124,8257,4
8124,16012,5
8124,17094,4
8126,15211,3
8126,15436,6
8126,21175,6
8126,19113,5
8126,10759,2
8126,16251,6
8126,18661,10
8126,11530,7
8126,12597,7
8126,10594,4
8126,18122,5
8126,18379,12
8126,15836,2
8126,18928,9
8126,14782,7
8126,16437,13
8126,9071,7
8126,16910,3
8126,21335,1
8126,14090,2
8126,9501,5
8126,14151,1
8130,15362,5
8130,11611,5
8130,22403,3
8130,15470,5
8130,15644,7
8133,19245,6
8133,11003,4
8133,15936,3
8133,9683,8
8133,10717,4
8134,11424,3
8134,13757,3
8134,14516,3
8134,14862,3
8134,13861,3
8134,10528,2
8134,12887,3
8134,20314,1
8135,10594,5
8138,8607,3
8138,19277,2
8138,10024,2
8138,13824,3
8138,10841,2
8138,11513,2
8138,8780,3
8138,16726,3
8138,12482,4
8138,8328,2
8138,18690,4
8138,17804,1
8138,18064,1
8138,17620,2
8138,17089,4
8138,22453,3
8140,20402,4
8140,12009,5
8140,14397,3
8142,14168,1
8144,8174,1
8151,11544,5
8151,19329,3
8151,20248,5
8151,22084,2
8151,18739,3
8151,15632,4
8151,19874,1
8151,18207,5
8151,21490,4
8151,16124,2
8151,14992,3
8151,10778,3
8151,11992,6
8151,12907,5
8151,12874,4
8151,9531,1
8151,10828,4
8151,17228,3
8151,17147,4
8151,16699,1
8151,11911,5
8151,16210,6
8151,16015,5
8151,15181,2
8151,16668,5
8151,16337,1
8153,14055,4
8153,12308,4
8153,13775,4
8153,18196,5
8153,13867,4
8153,22074,3
8153,21235,3
8153,15856,2
8153,13267,6
8153,9713,2
8153,14524,7
8153,10946,2
8153,20074,2
8153,20675,2
8153,13881,5
8153,9690,5
8153,16167,4
8153,21848,4
8153,18653,3
8153,10867,2
8153,18155,2
8153,14293,5
8153,17098,7
8153,11950,5
8153,21117,1
8153,18407,3
8153,10075,2
8153,9902,5
8153,16716,5
8153,12586,4
8153,15068,3
8153,19569,1
8153,13735,4
8153,13472,6
8153,20888,7
8153,21417,5
8153,8485,1
8153,20498,4
8153,20308,3
8153,13977,3
8153,14650,3
8153,16215,1
8153,22045,3
8153,12267,5
8153,17537,2
8153,21174,6
8153,16223,6
8153,10786,4
8153,19808,3
8153,17996,4
8153,20914,3
8153,15657,1
8153,10552,5
8153,19505,6
8153,13504,3
8153,20597,3
8153,18909,3
8153,10300,2
8153,8236,3
8153,10558,2
8157,17485,2
8157,15107,2
8157,11525,4
8157,18656,2
8157,18006,1
8157,18100,3
8157,18052,4
8157,17153,2
8158,11340,1
8158,21518,1
8158,9156,3
8158,11355,3
8158,19937,3
8158,15183,1
8158,9685,2
8158,16211,7
8158,12381,4
8158,10919,3
8159,13314,1
8159,11412,1
8164,10771,8
8164,17796,3
8164,8418,4
8164,18488,4
8164,18960,7
8164,10892,11
8164,13425,3
8164,9646,11
8164,21693,5
8164,8936,4
8164,22122,5
8164,17132,5
8169,9712,3
8169,13173,4
8169,9330,3
8169,19867,4
8169,18862,2
8169,20706,5
8169,9869,6
8169,16514,4
8169,17620,4
8169,22042,5
8169,18976,6
8169,10953,6
8169,19881,4
8169,20027,3
8169,12513,5
8169,15700,4
8169,10579,2
8169,9566,3
8169,16322,4
8169,8419,4
8169,20636,3
8169,10654,2
8169,16835,5
8169,20521,5
8169,19602,2
8169,8239,4
8169,11480,2
8169,22317,3
8169,11560,4
8169,11268,4
8169,22026,4
8169,9045,5
8174,15869,2
8174,9770,2
8178,11651,6
8178,11980,4
8178,14092,1
8178,15419,7
8178,22059,4
8178,11185,5
8178,16404,5
8178,18290,8
8178,15999,3
8178,11329,2
8178,15409,6
8180,18349,2
8180,13467,4
8181,13322,4
8182,11916,4
8182,12389,2
8182,13515,5
8182,13040,5
8182,15218,5
8183,9938,2
8183,21301,3
8183,19584,2
8185,11611,5
8185,11160,5
8185,13966,6
8185,22403,1
8185,15644,9
8185,9273,3
8187,13298,4
8187,12843,3
8187,10599,4
8187,13129,4
8187,22082,3
8187,17134,4
8189,12361,4
8189,22342,3
8189,15553,3
8189,12691,3
8189,21922,3
8196,15634,4
8196,12821,7
8196,13305,4
8196,15322,7
8201,13369,1
8201,13684,2
8201,9725,1
8201,14519,3
8201,20545,2
8201,20249,1
8201,22183,2
8201,19538,2
8201,9169,2
8201,17682,1
8201,17323,2
8201,14247,1
8201,22269,2
8201,17115,3
8204,8434,2
8204,13551,4
8204,12965,2
8204,11507,3
8204,9716,4
8204,16181,3
8204,16580,2
8204,20488,2
8204,18647,1
8204,11102,3
8204,22435,3
8204,17740,3
8204,10978,2
8206,19935,2
8206,18056,2
8206,16106,4
8206,12739,2
8206,14257,2
8207,11570,3
8207,15222,3
8208,9437,3
8208,9904,4
8208,10733,4
8208,21618,2
8208,9900,6
8208,16218,5
8208,18183,3
8208,16646,5
8208,20897,5
8213,9826,2
8213,20954,2
8214,10355,2
8217,22453,5
8217,8491,5
8217,17089,7
8217,19182,10
8219,16766,2
8219,18155,1
8219,20675,4
8219,14650,2
8219,12286,3
8219,19906,2
8219,18425,3
8219,11998,3
8219,11149,2
8219,20415,3
8219,17685,3
8219,22239,2
8221,8925,1
8221,9940,4
8221,11003,4
8221,13948,2
8222,17602,5
8222,15014,12
8222,22283,5
8222,16421,5
8222,9467,5
8222,8806,3
8222,17472,4
8222,21343,5
8222,19640,6
8222,17456,2
8222,18152,5
8222,16885,5
8223,14799,4
8225,22240,4
8225,12076,3
8225,8353,6
8225,10983,4
8225,22417,4
8225,15936,6
8225,20349,3
8225,9337,4
8227,16137,1
8227,8520,4
8227,12194,3
8227,18572,4
8230,12252,2
8230,15744,2
8235,12361,4
8235,13276,2
8235,22158,3
8236,11950,6
8236,13472,4
8236,14293,4
8236,14530,6
8236,14650,2
8236,15214,1
8236,17852,7
8236,18729,4
8236,19505,5
8238,21173,3
8238,16809,2
8238,16254,8
8238,19302,3
8238,14973,7
8238,12055,1
8239,19220,2
8239,9712,6
8239,13173,2
8239,19825,2
8239,9330,3
8239,9869,11
8239,10654,4
8239,20706,4
8239,16835,4
8239,19602,2
8239,17804,3
8239,16514,4
8239,18862,2
8239,22042,2
8239,18976,3
8239,16322,2
8239,22317,3
8239,19881,3
8239,8419,2
8239,11268,4
8239,18942,3
8239,22026,4
8239,8546,1
8239,17620,4
8239,12513,1
8240,21517,2
8240,14560,8
8240,16453,1
8240,15021,2
8240,17779,1
8240,22389,1
8240,9958,2
8240,16972,1
8240,11009,5
8240,19583,3
8240,21523,4
8240,9321,9
8240,13482,2
8240,12444,6
8240,9512,6
8240,19803,4
8240,13235,5
8241,14797,1
8241,20948,4
8241,15350,3
8241,19732,4
8241,10259,7
8241,14531,5
8241,8771,2
8241,8422,5
8244,15553,4
8244,15341,5
8244,10907,5
8247,22028,4
8247,22352,4
8247,18155,3
8247,21204,2
8247,21611,5
8247,18425,6
8247,21446,4
8247,11149,4
8247,22407,5
8247,20415,4
8247,14650,4
8249,20031,6
8249,9049,5
8249,21946,8
8249,15586,2
8249,13698,5
8249,9990,3
8249,16641,7
8249,13657,3
8249,14218,2
8249,16780,3
8249,10481,3
8249,20068,6
8249,9471,2
8249,13747,4
8255,22229,4
8255,10717,6
8255,21325,8
8255,16133,3
8255,12106,3
8255,12286,4
8255,21103,6
8255,22438,8
8257,8808,2
8257,12585,1
8257,10487,2
8257,13365,3
8257,15975,2
8257,13785,3
8257,21818,5
8257,15270,5
8257,10188,2
8257,16463,1
8257,15612,2
8257,9278,1
8257,16012,1
8257,12533,5
8257,9556,5
8257,10869,3
8257,15383,5
8257,13658,6
8257,13745,2
8257,17094,2
8257,11782,2
8257,20714,2
8257,20402,5
8257,17546,4
8257,20328,6
8257,18895,4
8257,14862,5
8257,12647,2
8257,11707,3
8260,11499,7
8260,16832,1
8260,13975,6
8260,16445,7
8260,17670,6
8260,12518,4
8260,13257,5
8260,15748,6
8260,19752,8
8260,17191,2
8260,12984,6
8260,21799,4
8260,22386,6
8260,20663,4
8260,17532,5
8260,20338,8
8265,13771,7
8265,10610,2
8265,11761,5
8265,18234,4
8265,21129,6
8265,22366,5
8268,13314,1
8268,10478,1
8268,11412,2
8269,22045,4
8269,10421,4
8270,21272,1
8271,16427,3
8271,20542,3
8271,12530,3
8271,14770,5
8271,12230,3
